w1	w2	w3	w4	w5	w6	w7	w8	w9	w10	w11	w12	w13	w14	w15	w16	w17	w18	w19	w20	w21	w22	w23	w24	w25	w26	w27	w28	w29	w30	w31	w32	w33	w34	w35	w36	w37	w38	w39	w40	w41	w42	w43	w44	w45	w46	w47	w48	w49	w50	w51	w52	w53	w54	w55	w56	w57	w58	w59	w60	w61	w62	w63	w64	w65	w66	w67	w68	w69	w70	w71	w72	w73	w74	w75	w76	w77	w78	w79	w80	w81	w82	w83	w84	w85	w86	w87	w88	w89	w90	w91	w92	w93	w94	w95	w96	w97	w98	w99	w100	w101	w102	w103	w104	w105	w106	w107	w108	w109	w110	w111	w112	w113	w114	w115	w116	w117	w118	w119	w120	w121	w122	w123	w124	w125	w126	w127	w128	w129	w130	w131	w132	w133	w134	w135	w136	w137	w138	w139	w140	w141	w142	w143	w144	w145	w146	w147	w148	w149	w150	w151	w152	w153	w154	w155	w156	w157	w158	w159	w160	w161	w162	w163	w164	w165	w166	w167	w168	w169	w170	w171	w172	w173	w174	w175	w176	w177	w178	w179	w180	w181	w182	w183	w184	w185	w186	w187	w188	w189	w190	w191	w192	w193	w194	w195	w196	w197	w198	w199	w200	w201	w202	w203	w204	w205	w206	w207	w208	w209	w210	w211	w212	w213	w214	w215	w216	w217	w218	w219	w220	w221	w222	w223	w224	w225	w226	w227	w228	w229	w230	w231	w232	w233	w234	w235	w236	w237	w238	w239	w240	w241	w242	w243	w244	w245	w246	w247	w248	w249	w250	w251	w252	w253	w254	w255	w256	w257	w258	w259	w260	w261	w262	w263	w264	w265	w266	w267	w268	w269	w270	w271	w272	w273	w274	w275	w276	w277	w278	w279	w280	w281	w282	w283	w284	w285	w286	w287	w288	w289	w290	w291	w292	w293	w294	w295	w296	w297	w298	w299	w300	w0
4.548962894583855	8.010373593810803	7.925203917619002	-3.474932304005618	-3.7018593618388373	5.804370519772918	-3.3483578300587666	-1.4747993570666973	-2.860700494165238	-5.29022291429425	8.625891159693365	-7.003446860598114	0.1008100233906325	-4.943640818689052	-0.18034783455431735	8.477347713046454	-6.645352277622276	-4.321423883417502	-3.6050774777803576	-3.0575900748554785	-6.481380005122817	1.9075728828530567	-3.80807276685553	3.7166354591455444	-3.791956432389854	7.384919929469313	-0.00023565905353763845	-9.467951591194417	1.2711135173324986	7.787611739772991	4.701165251840612	-5.838171857978126	5.572096538898534	-3.2273182636536655	0.7967422060124338	-9.598032747287602	-2.0434793432756484	9.730768734031138	3.569191892431862	6.849204370310251	-5.425446800269932	0.8127942735183703	-2.8528400233356757	2.0172902285488776	7.35274645117211	9.502756232438648	-4.221214884453158	-9.843992330475155	9.381887341739011	5.46794061073331	3.791791447420307	-5.795180253034545	-6.131889594062519	-3.0750850853122955	-7.361609664420412	6.848249720045965	-8.967248572635201	8.679544122883224	8.247570006204686	-8.85488583286314	3.774862532240005	8.386877483431979	4.044383398581435	-3.9572110029100402	-0.9521605237635963	-8.589140995890984	-9.27119747125541	-7.201913297664885	8.129689697337183	-8.54304319883683	0.5600414689367809	0.5472467082011002	-4.656026121366243	8.722156078735107	-7.654688304619054	-2.0217672995940275	4.248180211495098	2.8213052850457476	-6.483431479350198	-5.804985106742402	-1.366341885716995	3.9083744667102485	8.569969574499158	-8.229474248571929	4.349280303584878	-7.547249661955458	-9.58682297269109	-4.298067585519558	6.523509272145842	3.3105449309982418	4.1851326954672246	-6.592050929017231	-2.458857103946598	6.385457724786126	2.889585864677048	7.949991864301261	-8.954071907785044	8.521235928790825	2.426307216963551	-1.0974253029916403	4.479177391373776	-4.974272388849182	-7.415191494329796	-3.0171890438288087	-6.965660266443987	7.9856007411528065	5.330854537191458	-7.774815042827639	-9.246330742918154	7.565253138111858	-1.8693986655623442	-0.9334333955467013	3.7571203696787387	7.40307352270747	4.205266862365364	6.452531414314843	-3.2023725988018237	-0.006275027535849231	1.5427564950214216	8.532494864306377	-3.578330337008362	4.7704039032833725	-8.037613371256214	1.778801705062606	-1.972088791657115	-1.342461815738452	-9.516310395159756	7.282555087399273	-1.8293175254092964	-8.993505410057821	9.276111031960086	6.958132479675237	-9.631851401299434	3.59747394329011	2.959034834328809	7.669572415060306	-3.1299248562431963	-7.670661290682921	1.0369286410707268	-3.242147031627161	0.5668265534524698	8.559114029594582	4.026112902085265	1.6903196259398163	7.605598157097801	1.9027920710747597	2.485457223951082	-7.0195086650713945	1.40509571061429	6.934164097658117	2.5690714851935588	2.7457432938533435	7.555848568654124	6.973213977273631	7.238663877646532	8.307849673031793	5.2906466723733026	3.475474171346599	2.7283596702639277	6.939105931673979	0.782207385814192	-5.652812294274049	0.8825264754894344	-2.6588753857969705	-6.689992477545062	-7.867147299661854	-5.181763258941637	-5.286269585249358	-0.6808773110415866	1.8412103472914791	1.4396865976772857	9.808076840442672	3.8121507646938335	0.06100310431242751	6.824015025596092	0.5687857105471339	7.640972047562647	1.4739028664424416	-8.337730644329165	9.261803705589724	-9.393998469482023	6.3664202808289865	-0.2249952419506114	8.406655328530611	0.6785261645974661	-2.7532317356745044	6.642744905660955	0.47711099222744985	2.776995077939723	-0.753066365445318	-0.4637836453571766	-6.260874623214873	-6.929709195843374	-4.835303388589367	6.686936970893986	-8.238236184890162	3.1067693570801174	-5.953400356767382	5.060608851081989	9.982778645561208	2.261527306181611	2.720036688519197	8.82574151162404	-4.731473101165948	-5.727046943504138	1.0160339698889103	-0.8796655065596469	-7.827463659514381	-2.850106166203822	8.907612162058147	-9.88991502501759	3.1332809042298404	-4.330766958617837	-9.347604124101435	-9.715041828833206	3.2914073033266282	3.9050642073198416	-8.153124185520989	6.218330925678383	-6.611942342843727	9.483236739707216	-6.554572358349222	-9.051821696822763	-9.27626075444707	8.726288849411258	8.802601650457095	-6.073576052418031	3.945390368366041	8.890726251049852	-3.348371068104539	7.206305812340024	3.319368076577552	-1.4661799230439225	-2.3907871288656004	2.591169021302025	1.1915380965522395	-0.6524881885674244	4.851499669114362	-4.676498078245242	0.9457089043212663	-2.2334305804099075	9.008077854438122	-5.249225766581778	3.620837035808277	9.53414477174743	-9.944576704016692	1.1782989852500976	-1.1485828604757362	9.438398535242642	5.419826856785888	-5.802375742781198	5.114759788873343	8.576238586749726	9.538844437872157	1.552229648163695	1.322982338544621	-2.747276060244327	6.928787351909343	3.47067041878261	2.311397557843779	-8.448851519552633	-2.9996743282471403	-9.254691137343405	4.485371254273592	-0.27696053734022497	2.132153378287713	9.570147384922015	3.220268394073793	-3.735865673009095	5.899049652935269	2.936997232090515	8.700888382231902	5.387556558305373	4.9943103145275005	4.39815601036558	4.3509519202371925	-7.688749008706196	-6.794943814478917	8.116162646679264	-1.328052741981146	7.688892884911949	-7.684421386625568	-0.6324544768431816	7.06542679232348	-1.5927091925853414	9.091952295176506	7.064590676347694	-9.437363532665245	8.520851115404435	-1.8321489968926732	3.3517430915290376	1.3051288196867727	-5.602681819451163	-5.552122691464303	0.5983642259379186	-1.8459530213892172	9.393125176998055	3.401732932883873	-1.7703990744461409	8.486353021834121	0.09544895827178357	
